experiment,year,global_track_id,track_id,time,lat,lon,windMax,twarm,jetcore,time_index,month
CTL,40,OWZ_CTL_40_0139,139,-15422652,33.67523193359375,296.8772888183594,8.857364654541016,,0,862,8
CTL,40,OWZ_CTL_40_0139,139,-15422646,35.13214111328125,297.45123291015625,10.006135940551758,,0,863,8
CTL,40,OWZ_CTL_40_0139,139,-15422640,35.6478271484375,299.77789306640625,9.074952125549316,,0,864,8
CTL,40,OWZ_CTL_40_0144,144,-15422742,13.231246948242188,337.4994201660156,4.752811908721924,,0,847,7
CTL,40,OWZ_CTL_40_0144,144,-15422736,13.27763557434082,338.7286376953125,8.840923309326172,,0,848,8
CTL,40,OWZ_CTL_40_0144,144,-15422730,15.152322769165039,337.7728576660156,9.996698379516602,,0,849,8
CTL,40,OWZ_CTL_40_0144,144,-15422724,15.183422088623047,336.4822998046875,4.317734241485596,,0,850,8
CTL,40,OWZ_CTL_40_0144,144,-15422718,15.945772171020508,337.1341552734375,4.222593784332275,,0,851,8
CTL,40,OWZ_CTL_40_0144,144,-15422712,16.04411506652832,336.12298583984375,4.04124641418457,,0,852,8
CTL,40,OWZ_CTL_40_0144,144,-15422706,16.10688591003418,333.74847412109375,4.930654048919678,,0,853,8
CTL,40,OWZ_CTL_40_0144,144,-15422700,16.123336791992188,330.0880126953125,5.981973171234131,,0,854,8
CTL,40,OWZ_CTL_40_0147,147,-15422622,15.291279792785645,316.24615478515625,7.233427047729492,,0,867,8
CTL,40,OWZ_CTL_40_0147,147,-15422616,14.38505744934082,314.0787048339844,8.352499008178711,,0,868,8
CTL,40,OWZ_CTL_40_0147,147,-15422610,14.685965538024902,312.505859375,8.987360000610352,,0,869,8
CTL,40,OWZ_CTL_40_0147,147,-15422604,14.231840133666992,311.4712829589844,8.806735038757324,,0,870,8
CTL,40,OWZ_CTL_40_0147,147,-15422598,14.240138053894043,309.84832763671875,8.453916549682617,,0,871,8
CTL,40,OWZ_CTL_40_0147,147,-15422592,14.167909622192383,307.7916259765625,9.332734107971191,,0,872,8
CTL,40,OWZ_CTL_40_0147,147,-15422586,14.1245698928833,307.42462158203125,6.866270542144775,,0,873,8
CTL,40,OWZ_CTL_40_0147,147,-15422580,14.155119895935059,305.31402587890625,9.39706802368164,,0,874,8
CTL,40,OWZ_CTL_40_0147,147,-15422574,14.182435035705566,304.9808349609375,8.773286819458008,,0,875,8
CTL,40,OWZ_CTL_40_0147,147,-15422568,14.195375442504883,302.94866943359375,9.405959129333496,,0,876,8
CTL,40,OWZ_CTL_40_0147,147,-15422562,15.201456069946289,302.02264404296875,9.196172714233398,,0,877,8
CTL,40,OWZ_CTL_40_0147,147,-15422556,15.782072067260742,301.7210693359375,10.444865226745605,,0,878,8
CTL,40,OWZ_CTL_40_0147,147,-15422550,15.91628360748291,300.17413330078125,9.999065399169922,,0,879,8
CTL,40,OWZ_CTL_40_0147,147,-15422544,15.945571899414062,299.8858642578125,10.183852195739746,,0,880,8
CTL,40,OWZ_CTL_40_0147,147,-15422538,15.994659423828125,297.7877502441406,10.33288860321045,,0,881,8
CTL,40,OWZ_CTL_40_0147,147,-15422532,17.028528213500977,296.90765380859375,9.25236701965332,,0,882,8
CTL,40,OWZ_CTL_40_0147,147,-15422526,17.07433319091797,295.45281982421875,9.012829780578613,,0,883,8
CTL,40,OWZ_CTL_40_0147,147,-15422520,17.5587100982666,295.132568359375,11.41344928741455,,0,884,8
CTL,40,OWZ_CTL_40_0147,147,-15422514,17.631500244140625,294.88177490234375,11.589599609375,,0,885,8
CTL,40,OWZ_CTL_40_0147,147,-15422508,17.743350982666016,292.8603515625,11.3312349319458,,0,886,8
CTL,40,OWZ_CTL_40_0147,147,-15422502,17.8177433013916,292.6906433105469,11.127132415771484,,0,887,8
CTL,40,OWZ_CTL_40_0147,147,-15422496,17.756702423095703,292.46875,11.397936820983887,,0,888,8
CTL,40,OWZ_CTL_40_0147,147,-15422490,17.85219955444336,290.74053955078125,6.181841850280762,,0,889,8
CTL,40,OWZ_CTL_40_0147,147,-15422484,17.882118225097656,290.1859130859375,9.786173820495605,,0,890,8
CTL,40,OWZ_CTL_40_0147,147,-15422478,18.008174896240234,288.1169738769531,9.345430374145508,,0,891,8
CTL,40,OWZ_CTL_40_0147,147,-15422472,18.03461456298828,287.72735595703125,9.041784286499023,,0,892,8
CTL,40,OWZ_CTL_40_0147,147,-15422466,18.538349151611328,285.60577392578125,7.884359836578369,,0,893,8
CTL,40,OWZ_CTL_40_0147,147,-15422460,19.645339965820312,285.1339111328125,8.926939964294434,,0,894,8
CTL,40,OWZ_CTL_40_0147,147,-15422454,19.752941131591797,283.38006591796875,6.598806858062744,,0,895,8
CTL,40,OWZ_CTL_40_0147,147,-15422448,19.78464126586914,282.56817626953125,10.502728462219238,,0,896,8
CTL,40,OWZ_CTL_40_0147,147,-15422442,19.855920791625977,280.437255859375,10.196857452392578,,0,897,8
CTL,40,OWZ_CTL_40_0147,147,-15422436,20.285667419433594,279.9933776855469,10.787625312805176,,0,898,8
CTL,40,OWZ_CTL_40_0147,147,-15422430,20.848453521728516,279.408203125,10.100770950317383,,0,899,8
CTL,40,OWZ_CTL_40_0147,147,-15422424,20.359655380249023,277.4557189941406,9.464079856872559,,0,900,8
CTL,40,OWZ_CTL_40_0147,147,-15422418,20.900005340576172,276.6953125,10.357053756713867,,0,901,8
CTL,40,OWZ_CTL_40_0147,147,-15422412,20.42322540283203,274.978759765625,10.326394081115723,,0,902,8
CTL,40,OWZ_CTL_40_0147,147,-15422406,20.536762237548828,274.4635314941406,9.953895568847656,,0,903,8
CTL,40,OWZ_CTL_40_0147,147,-15422400,20.056365966796875,272.447021484375,8.214055061340332,,0,904,8
CTL,40,OWZ_CTL_40_0147,147,-15422394,21.552141189575195,270.2607421875,8.513022422790527,,0,905,8
CTL,40,OWZ_CTL_40_0147,147,-15422388,21.640316009521484,269.9238586425781,11.523443222045898,,0,906,8
CTL,40,OWZ_CTL_40_0147,147,-15422382,21.689693450927734,267.7366638183594,10.976318359375,,0,907,8
CTL,40,OWZ_CTL_40_0147,147,-15422376,21.141399383544922,267.44232177734375,6.989156246185303,,0,908,8
CTL,40,OWZ_CTL_40_0147,147,-15422370,21.737300872802734,265.4532470703125,9.59402847290039,,0,909,8
CTL,40,OWZ_CTL_40_0147,147,-15422364,21.995769500732422,264.42962646484375,10.106505393981934,,0,910,8
CTL,40,OWZ_CTL_40_0147,147,-15422358,20.99761199951172,262.5663757324219,8.139567375183105,,0,911,8
CTL,40,OWZ_CTL_40_0147,147,-15422346,22.72608184814453,260.41259765625,5.383099555969238,-0.48077392578125,0,913,8
CTL,40,OWZ_CTL_40_0148,148,-15422622,27.89457893371582,274.02178955078125,5.4030961990356445,,0,867,8
CTL,40,OWZ_CTL_40_0148,148,-15422616,27.719345092773438,273.8203125,5.343972206115723,,0,868,8
CTL,40,OWZ_CTL_40_0148,148,-15422610,27.88053321838379,273.75286865234375,5.02721643447876,,0,869,8
CTL,40,OWZ_CTL_40_0148,148,-15422604,27.885087966918945,273.46282958984375,4.63113260269165,,0,870,8
CTL,40,OWZ_CTL_40_0148,148,-15422598,27.84145736694336,273.0831298828125,5.89306640625,,0,871,8
CTL,40,OWZ_CTL_40_0148,148,-15422592,27.82986068725586,272.4831848144531,5.869626998901367,,0,872,8
CTL,40,OWZ_CTL_40_0148,148,-15422586,28.399879455566406,272.0758361816406,6.285009860992432,,0,873,8
CTL,40,OWZ_CTL_40_0148,148,-15422580,28.524642944335938,271.46429443359375,7.212376594543457,,0,874,8
CTL,40,OWZ_CTL_40_0148,148,-15422574,29.620210647583008,268.72772216796875,8.91011905670166,,0,875,8
CTL,40,OWZ_CTL_40_0148,148,-15422568,29.88469696044922,268.21142578125,6.413075923919678,,0,876,8
CTL,40,OWZ_CTL_40_0148,148,-15422562,31.114776611328125,266.88299560546875,5.639301776885986,,0,877,8
CTL,40,OWZ_CTL_40_0148,148,-15422556,31.424758911132812,267.9350280761719,7.440496921539307,,0,878,8
CTL,40,OWZ_CTL_40_0150,150,-15422598,17.10849380493164,343.63775634765625,5.456732749938965,,0,871,8
CTL,40,OWZ_CTL_40_0150,150,-15422592,17.711523056030273,342.1504211425781,7.029612064361572,,0,872,8
CTL,40,OWZ_CTL_40_0150,150,-15422586,17.722373962402344,341.09564208984375,7.846175670623779,,0,873,8
CTL,40,OWZ_CTL_40_0150,150,-15422580,18.893218994140625,340.112548828125,7.598807334899902,,0,874,8
CTL,40,OWZ_CTL_40_0150,150,-15422574,19.292476654052734,339.8058166503906,8.001957893371582,,0,875,8
CTL,40,OWZ_CTL_40_0150,150,-15422568,19.348020553588867,338.8822021484375,7.456919193267822,,0,876,8
CTL,40,OWZ_CTL_40_0150,150,-15422562,18.866329193115234,338.83856201171875,5.907970905303955,,0,877,8
CTL,40,OWZ_CTL_40_0150,150,-15422556,18.886962890625,337.43310546875,6.811705589294434,,0,878,8
CTL,40,OWZ_CTL_40_0150,150,-15422550,18.818660736083984,336.47125244140625,7.04758882522583,,0,879,8
CTL,40,OWZ_CTL_40_0150,150,-15422544,18.889266967773438,336.28924560546875,7.642657279968262,,0,880,8
CTL,40,OWZ_CTL_40_0150,150,-15422538,18.875225067138672,334.04241943359375,7.753171443939209,,0,881,8
CTL,40,OWZ_CTL_40_0154,154,-15422478,21.637584686279297,317.6056823730469,9.54219913482666,0.2563675045967102,0,891,8
CTL,40,OWZ_CTL_40_0154,154,-15422472,21.760913848876953,317.15234375,9.631170272827148,,0,892,8
CTL,40,OWZ_CTL_40_0154,154,-15422466,22.233768463134766,313.76806640625,9.463242530822754,,0,893,8
CTL,40,OWZ_CTL_40_0154,154,-15422460,22.313051223754883,308.7283935546875,8.890664100646973,,0,894,8
CTL,40,OWZ_CTL_40_0154,154,-15422454,23.45547866821289,307.27606201171875,9.344120025634766,,0,895,8
CTL,40,OWZ_CTL_40_0154,154,-15422448,23.512340545654297,306.03857421875,9.772199630737305,,0,896,8
CTL,40,OWZ_CTL_40_0154,154,-15422442,23.64468765258789,303.291748046875,9.325661659240723,,0,897,8
CTL,40,OWZ_CTL_40_0154,154,-15422436,24.784439086914062,302.134521484375,7.935739994049072,,0,898,8
CTL,40,OWZ_CTL_40_0154,154,-15422430,25.567691802978516,299.77459716796875,7.745229244232178,,0,899,8
CTL,40,OWZ_CTL_40_0154,154,-15422424,26.569664001464844,298.4978332519531,7.817653179168701,0.8914973139762878,0,900,8
CTL,40,OWZ_CTL_40_0154,154,-15422418,26.605737686157227,296.05303955078125,7.288553237915039,0.9040629267692566,0,901,8
CTL,40,OWZ_CTL_40_0154,154,-15422412,26.632577896118164,295.8465881347656,7.749209403991699,1.1672261953353882,0,902,8
CTL,40,OWZ_CTL_40_0154,154,-15422406,29.42591094970703,297.4805908203125,7.38298225402832,1.2016403675079346,0,903,8
CTL,40,OWZ_CTL_40_0154,154,-15422400,29.438861846923828,296.6263122558594,6.694604396820068,,0,904,8
CTL,40,OWZ_CTL_40_0154,154,-15422394,29.979080200195312,297.3245849609375,6.097337245941162,,0,905,8
CTL,40,OWZ_CTL_40_0154,154,-15422388,30.16069793701172,297.3638916015625,5.903280735015869,,0,906,8
CTL,40,OWZ_CTL_40_0154,154,-15422382,30.18921661376953,297.3944396972656,5.87647008895874,,0,907,8
CTL,40,OWZ_CTL_40_0154,154,-15422376,30.286924362182617,297.4403991699219,5.8946757316589355,,0,908,8
CTL,40,OWZ_CTL_40_0157,157,-15422424,49.135658264160156,313.91839599609375,12.827027320861816,0.03634897992014885,1,900,8
CTL,40,OWZ_CTL_40_0157,157,-15422418,49.193267822265625,319.01324462890625,13.503093719482422,0.26640066504478455,1,901,8
CTL,40,OWZ_CTL_40_0157,157,-15422388,48.40986633300781,344.80841064453125,11.19931411743164,,0,906,8
CTL,40,OWZ_CTL_40_0157,157,-15422382,47.0433464050293,347.9248962402344,9.24421215057373,,0,907,8
CTL,40,OWZ_CTL_40_0160,160,-15422316,48.24907684326172,286.85479736328125,4.062255859375,,1,918,8
CTL,40,OWZ_CTL_40_0160,160,-15422310,48.307289123535156,288.63470458984375,3.4468233585357666,,1,919,8
CTL,40,OWZ_CTL_40_0160,160,-15422304,49.098876953125,291.7008361816406,4.008494853973389,,1,920,8
CTL,40,OWZ_CTL_40_0160,160,-15422298,48.13438415527344,294.21875,5.358043670654297,,0,921,8
CTL,40,OWZ_CTL_40_0160,160,-15422292,48.510440826416016,296.0690612792969,8.621606826782227,,0,922,8
CTL,40,OWZ_CTL_40_0164,164,-15422280,38.53579330444336,317.5849609375,6.688328266143799,-0.08311691135168076,0,924,8
CTL,40,OWZ_CTL_40_0164,164,-15422274,37.059967041015625,316.56268310546875,6.435714244842529,0.21723175048828125,0,925,8
CTL,40,OWZ_CTL_40_0164,164,-15422268,38.773902893066406,314.04986572265625,6.202838897705078,0.3866947591304779,0,926,8
CTL,40,OWZ_CTL_40_0164,164,-15422262,36.43896484375,317.7254638671875,5.831151008605957,0.5209553837776184,0,927,8
CTL,40,OWZ_CTL_40_0164,164,-15422256,38.379600524902344,315.34246826171875,5.514435291290283,0.3497033417224884,0,928,8
CTL,40,OWZ_CTL_40_0164,164,-15422250,36.543373107910156,314.9794616699219,5.190486431121826,0.052865345031023026,0,929,8
CTL,40,OWZ_CTL_40_0164,164,-15422244,39.376853942871094,318.7486572265625,4.360948085784912,,0,930,8
CTL,40,OWZ_CTL_40_0164,164,-15422238,38.41453552246094,318.7652587890625,4.372705459594727,0.25646209716796875,0,931,8
CTL,40,OWZ_CTL_40_0164,164,-15422232,38.390010833740234,318.7451171875,3.826382637023926,0.38559043407440186,0,932,8
CTL,40,OWZ_CTL_40_0164,164,-15422226,36.43241882324219,321.20721435546875,3.955911636352539,0.4504985809326172,0,933,8
CTL,40,OWZ_CTL_40_0164,164,-15422220,37.72454833984375,316.142578125,5.212325096130371,0.4646453857421875,0,934,8
CTL,40,OWZ_CTL_40_0164,164,-15422214,35.7353630065918,318.65631103515625,4.310532569885254,,0,935,8
CTL,40,OWZ_CTL_40_0164,164,-15422208,35.68584442138672,318.5554504394531,5.4412994384765625,,0,936,8
CTL,40,OWZ_CTL_40_0164,164,-15422202,35.66212463378906,318.03814697265625,4.171231746673584,,0,937,8
CTL,40,OWZ_CTL_40_0164,164,-15422196,35.02124786376953,317.107666015625,5.333066463470459,,0,938,8
CTL,40,OWZ_CTL_40_0167,167,-15422226,19.64504623413086,343.43524169921875,5.111006259918213,,0,933,8
CTL,40,OWZ_CTL_40_0167,167,-15422220,19.166473388671875,341.298828125,6.316190242767334,,0,934,8
CTL,40,OWZ_CTL_40_0167,167,-15422214,19.767261505126953,339.8087158203125,7.70703125,,0,935,8
CTL,40,OWZ_CTL_40_0167,167,-15422208,19.849748611450195,339.5975646972656,8.043649673461914,,0,936,8
CTL,40,OWZ_CTL_40_0167,167,-15422202,19.787857055664062,337.64544677734375,9.097611427307129,,0,937,8
CTL,40,OWZ_CTL_40_0167,167,-15422196,19.791955947875977,335.29718017578125,10.357916831970215,,0,938,8
CTL,40,OWZ_CTL_40_0167,167,-15422190,19.861021041870117,334.95562744140625,9.870251655578613,,0,939,8
CTL,40,OWZ_CTL_40_0167,167,-15422184,19.872303009033203,334.66107177734375,9.872366905212402,,0,940,8
CTL,40,OWZ_CTL_40_0167,167,-15422178,18.078025817871094,332.41619873046875,8.681295394897461,,0,941,8
CTL,40,OWZ_CTL_40_0167,167,-15422172,18.067325592041016,330.8423156738281,8.359646797180176,,0,942,8
CTL,40,OWZ_CTL_40_0167,167,-15422166,18.05718231201172,329.95928955078125,10.832428932189941,,0,943,8
CTL,40,OWZ_CTL_40_0167,167,-15422160,19.0460205078125,327.71923828125,12.002182960510254,,0,944,8
CTL,40,OWZ_CTL_40_0167,167,-15422154,18.059871673583984,327.514404296875,11.821220397949219,,0,945,8
CTL,40,OWZ_CTL_40_0167,167,-15422148,19.10101318359375,325.24945068359375,12.942944526672363,,0,946,8
CTL,40,OWZ_CTL_40_0167,167,-15422142,19.093875885009766,324.9986572265625,13.011272430419922,,0,947,8
CTL,40,OWZ_CTL_40_0167,167,-15422136,19.844486236572266,323.2521667480469,13.08102798461914,,0,948,8
CTL,40,OWZ_CTL_40_0167,167,-15422130,19.934268951416016,321.5682373046875,11.922272682189941,,0,949,8
CTL,40,OWZ_CTL_40_0167,167,-15422124,20.928760528564453,318.8797607421875,11.627018928527832,,0,950,8
CTL,40,OWZ_CTL_40_0167,167,-15422118,21.700084686279297,319.8301696777344,14.11635971069336,,0,951,8
CTL,40,OWZ_CTL_40_0167,167,-15422112,21.795082092285156,318.8792419433594,13.662297248840332,,0,952,8
CTL,40,OWZ_CTL_40_0167,167,-15422106,21.90603256225586,317.28009033203125,12.920581817626953,,0,953,8
CTL,40,OWZ_CTL_40_0167,167,-15422100,23.599918365478516,312.6524353027344,11.216272354125977,,0,954,8
CTL,40,OWZ_CTL_40_0167,167,-15422094,23.660572052001953,314.69647216796875,10.079324722290039,,0,955,8
CTL,40,OWZ_CTL_40_0167,167,-15422088,23.739139556884766,312.61895751953125,12.717374801635742,,0,956,8
CTL,40,OWZ_CTL_40_0167,167,-15422082,23.695178985595703,311.7551574707031,11.754816055297852,,0,957,8
CTL,40,OWZ_CTL_40_0167,167,-15422076,24.778785705566406,308.9317932128906,10.995109558105469,,0,958,8
CTL,40,OWZ_CTL_40_0167,167,-15422070,25.449478149414062,308.615234375,8.439227104187012,,0,959,8
CTL,40,OWZ_CTL_40_0167,167,-15422064,24.86504364013672,306.45770263671875,8.977986335754395,,0,960,8
CTL,40,OWZ_CTL_40_0167,167,-15422058,25.506023406982422,305.5341796875,13.153156280517578,,0,961,8
CTL,40,OWZ_CTL_40_0167,167,-15422052,25.55829620361328,305.249267578125,13.181413650512695,,0,962,8
CTL,40,OWZ_CTL_40_0167,167,-15422046,25.585163116455078,304.34893798828125,11.409770965576172,,0,963,8
CTL,40,OWZ_CTL_40_0167,167,-15422040,25.603097915649414,302.744873046875,12.174727439880371,,0,964,8
CTL,40,OWZ_CTL_40_0167,167,-15422034,25.63772201538086,300.5657958984375,11.326915740966797,,0,965,8
CTL,40,OWZ_CTL_40_0167,167,-15422028,25.67426300048828,300.18548583984375,9.822629928588867,,0,966,8
CTL,40,OWZ_CTL_40_0167,167,-15422022,26.68893051147461,297.85760498046875,10.240211486816406,,0,967,8
CTL,40,OWZ_CTL_40_0167,167,-15422016,27.370243072509766,295.487548828125,8.939263343811035,,0,968,8
CTL,40,OWZ_CTL_40_0167,167,-15422010,26.45688819885254,295.1521301269531,8.307516098022461,,0,969,8
CTL,40,OWZ_CTL_40_0167,167,-15422004,27.41285514831543,292.7303466796875,10.593731880187988,,0,970,8
CTL,40,OWZ_CTL_40_0167,167,-15421998,27.440397262573242,291.219482421875,10.39395809173584,,0,971,8
CTL,40,OWZ_CTL_40_0167,167,-15421992,27.42238998413086,290.0343017578125,9.716168403625488,,0,972,9
CTL,40,OWZ_CTL_40_0167,167,-15421986,27.38909149169922,287.6363525390625,8.889307975769043,,0,973,9
CTL,40,OWZ_CTL_40_0167,167,-15421980,27.403820037841797,285.2791748046875,10.011950492858887,,0,974,9
CTL,40,OWZ_CTL_40_0167,167,-15421974,27.33633804321289,284.98675537109375,9.146618843078613,,0,975,9
CTL,40,OWZ_CTL_40_0167,167,-15421968,27.33663558959961,282.6192626953125,8.884086608886719,,0,976,9
CTL,40,OWZ_CTL_40_0167,167,-15421962,26.718385696411133,282.43914794921875,6.951479434967041,,0,977,9
CTL,40,OWZ_CTL_40_0167,167,-15421956,26.68259048461914,280.22650146484375,5.897497653961182,,0,978,9
CTL,40,OWZ_CTL_40_0167,167,-15421950,25.639781951904297,279.96856689453125,7.081555366516113,,0,979,9
CTL,40,OWZ_CTL_40_0167,167,-15421944,25.58099365234375,277.70513916015625,5.073168754577637,,0,980,9
CTL,40,OWZ_CTL_40_0167,167,-15421938,25.516080856323242,277.46209716796875,8.226214408874512,,0,981,9
CTL,40,OWZ_CTL_40_0167,167,-15421932,25.497577667236328,275.231201171875,8.814565658569336,,0,982,9
CTL,40,OWZ_CTL_40_0167,167,-15421926,24.902332305908203,274.9482421875,5.767632007598877,,0,983,9
CTL,40,OWZ_CTL_40_0167,167,-15421920,25.38391876220703,272.78765869140625,8.64316177368164,,0,984,9
CTL,40,OWZ_CTL_40_0167,167,-15421914,24.93939971923828,272.4956970214844,7.1810407638549805,,0,985,9
CTL,40,OWZ_CTL_40_0169,169,-15422178,43.473533630371094,273.3733215332031,8.40149211883545,,0,941,8
CTL,40,OWZ_CTL_40_0169,169,-15422172,44.320838928222656,273.5960388183594,5.641651153564453,,0,942,8
CTL,40,OWZ_CTL_40_0169,169,-15422166,43.247047424316406,272.3138427734375,8.15176773071289,,0,943,8
CTL,40,OWZ_CTL_40_0169,169,-15422160,44.329803466796875,275.84771728515625,6.971678256988525,-0.9879150390625,0,944,8
CTL,40,OWZ_CTL_40_0169,169,-15422154,45.321754455566406,277.29718017578125,7.2530035972595215,0.2417689710855484,0,945,8
CTL,40,OWZ_CTL_40_0169,169,-15422148,45.39033508300781,278.44561767578125,6.608741283416748,-0.7678253054618835,0,946,8
CTL,40,OWZ_CTL_40_0169,169,-15422142,47.14775848388672,278.51416015625,6.17379903793335,0.0821075439453125,0,947,8
CTL,40,OWZ_CTL_40_0169,169,-15422136,48.05015563964844,281.11871337890625,4.094407558441162,0.4332618713378906,0,948,8
CTL,40,OWZ_CTL_40_0169,169,-15422130,48.81200408935547,283.6402893066406,3.7196714878082275,0.5784362554550171,0,949,8
CTL,40,OWZ_CTL_40_0169,169,-15422124,47.171051025390625,281.1108093261719,3.1596617698669434,,0,950,8
CTL,40,OWZ_CTL_40_0172,172,-15422112,18.937055587768555,340.1575927734375,8.240885734558105,,0,952,8
CTL,40,OWZ_CTL_40_0172,172,-15422106,18.995407104492188,339.99261474609375,5.686859607696533,,0,953,8
CTL,40,OWZ_CTL_40_0172,172,-15422100,19.7045955657959,337.8458251953125,9.572900772094727,,0,954,8
CTL,40,OWZ_CTL_40_0172,172,-15422094,19.73212432861328,337.60736083984375,9.460095405578613,,0,955,8
CTL,40,OWZ_CTL_40_0172,172,-15422088,19.76021957397461,336.6117858886719,8.416441917419434,,0,956,8
CTL,40,OWZ_CTL_40_0172,172,-15422082,19.843420028686523,335.11572265625,8.571907043457031,,0,957,8
CTL,40,OWZ_CTL_40_0172,172,-15422076,19.84638786315918,334.15240478515625,8.697871208190918,,0,958,8
CTL,40,OWZ_CTL_40_0172,172,-15422070,20.888668060302734,333.86175537109375,8.96406364440918,,0,959,8
CTL,40,OWZ_CTL_40_0172,172,-15422064,21.600208282470703,332.31280517578125,6.129559516906738,,0,960,8
CTL,40,OWZ_CTL_40_0172,172,-15422058,20.97351837158203,330.0462646484375,7.197701454162598,,0,961,8
CTL,40,OWZ_CTL_40_0172,172,-15422052,21.721824645996094,329.190185546875,8.25468635559082,,0,962,8
CTL,40,OWZ_CTL_40_0182,182,-15421782,14.26533317565918,317.8851013183594,4.6637983322143555,,0,1007,9
CTL,40,OWZ_CTL_40_0182,182,-15421776,14.297110557556152,315.4862060546875,4.922427177429199,,0,1008,9
CTL,40,OWZ_CTL_40_0182,182,-15421770,14.298791885375977,315.2071228027344,5.7010979652404785,,0,1009,9
CTL,40,OWZ_CTL_40_0182,182,-15421764,14.30780029296875,313.06475830078125,9.243080139160156,,0,1010,9
CTL,40,OWZ_CTL_40_0182,182,-15421758,14.34855842590332,311.232421875,8.109564781188965,,0,1011,9
CTL,40,OWZ_CTL_40_0182,182,-15421752,14.693452835083008,310.1201171875,8.386445045471191,,0,1012,9
CTL,40,OWZ_CTL_40_0182,182,-15421746,14.852779388427734,307.95025634765625,8.244258880615234,,0,1013,9
CTL,40,OWZ_CTL_40_0182,182,-15421740,16.004749298095703,307.47052001953125,10.282634735107422,,0,1014,9
CTL,40,OWZ_CTL_40_0182,182,-15421734,16.04022979736328,305.27337646484375,9.624485969543457,,0,1015,9
CTL,40,OWZ_CTL_40_0182,182,-15421728,16.092899322509766,304.341552734375,9.60313606262207,,0,1016,9
CTL,40,OWZ_CTL_40_0182,182,-15421722,16.1351261138916,302.75457763671875,9.456076622009277,,0,1017,9
CTL,40,OWZ_CTL_40_0182,182,-15421716,16.22726821899414,300.6692199707031,8.338518142700195,,0,1018,9
CTL,40,OWZ_CTL_40_0182,182,-15421710,17.697906494140625,301.57867431640625,9.16856575012207,,0,1019,9
CTL,40,OWZ_CTL_40_0182,182,-15421704,17.826618194580078,301.3575744628906,9.38691234588623,,0,1020,9
CTL,40,OWZ_CTL_40_0182,182,-15421698,17.896865844726562,299.9362487792969,8.741930961608887,,0,1021,9
CTL,40,OWZ_CTL_40_0182,182,-15421692,17.986770629882812,299.5956726074219,8.390453338623047,,0,1022,9
CTL,40,OWZ_CTL_40_0182,182,-15421686,18.946735382080078,299.453857421875,8.237665176391602,,0,1023,9
CTL,40,OWZ_CTL_40_0182,182,-15421680,17.997766494750977,299.3658447265625,8.51659107208252,,0,1024,9
CTL,40,OWZ_CTL_40_0182,182,-15421674,18.004032135009766,299.34259033203125,8.58552074432373,,0,1025,9
CTL,40,OWZ_CTL_40_0182,182,-15421668,18.039196014404297,297.67364501953125,8.154622077941895,,0,1026,9
CTL,40,OWZ_CTL_40_0182,182,-15421662,18.069063186645508,298.8134765625,8.063417434692383,,0,1027,9
CTL,40,OWZ_CTL_40_0182,182,-15421656,18.09112548828125,297.4267578125,8.031471252441406,,0,1028,9
CTL,40,OWZ_CTL_40_0182,182,-15421650,19.10452651977539,297.2227478027344,8.593050003051758,,0,1029,9
CTL,40,OWZ_CTL_40_0182,182,-15421644,19.739219665527344,295.40887451171875,9.161601066589355,,0,1030,9
CTL,40,OWZ_CTL_40_0182,182,-15421638,19.844785690307617,295.3185119628906,8.529779434204102,,0,1031,9
CTL,40,OWZ_CTL_40_0182,182,-15421632,21.363616943359375,295.1026611328125,8.495950698852539,,0,1032,9
CTL,40,OWZ_CTL_40_0182,182,-15421626,20.705652236938477,293.6747131347656,8.507657051086426,,0,1033,9
CTL,40,OWZ_CTL_40_0182,182,-15421620,22.246807098388672,292.9713134765625,8.367486000061035,,0,1034,9
CTL,40,OWZ_CTL_40_0182,182,-15421614,23.58734130859375,292.76458740234375,9.591550827026367,,0,1035,9
